 N 	 Tiempo 	 OB promedio 	 OB maximo 	 OB minimo 
 6850 	 0.051143 	 23457825 		 23457825 		 23457825 
 6900 	 0.051715 	 23801550 		 23801550 		 23801550 
 6950 	 0.052405 	 24147775 		 24147775 		 24147775 
 7000 	 0.053234 	 24496500 		 24496500 		 24496500 
 7050 	 0.053905 	 24847725 		 24847725 		 24847725 
 7100 	 0.054687 	 25201450 		 25201450 		 25201450 
 7150 	 0.055459 	 25557675 		 25557675 		 25557675 
 7200 	 0.056216 	 25916400 		 25916400 		 25916400 
 7250 	 0.057009 	 26277625 		 26277625 		 26277625 
 7300 	 0.057729 	 26641350 		 26641350 		 26641350 
 7350 	 0.058592 	 27007575 		 27007575 		 27007575 
 7400 	 0.059407 	 27376300 		 27376300 		 27376300 
 7450 	 0.061934 	 27747525 		 27747525 		 27747525 
 7500 	 0.063351 	 28121250 		 28121250 		 28121250 
 7550 	 0.061958 	 28497475 		 28497475 		 28497475 
 7600 	 0.062720 	 28876200 		 28876200 		 28876200 
 7650 	 0.063487 	 29257425 		 29257425 		 29257425 
 7700 	 0.064275 	 29641150 		 29641150 		 29641150 
 7750 	 0.065109 	 30027375 		 30027375 		 30027375 
 7800 	 0.065986 	 30416100 		 30416100 		 30416100 
 7850 	 0.066822 	 30807325 		 30807325 		 30807325 
 7900 	 0.067655 	 31201050 		 31201050 		 31201050 
 7950 	 0.068518 	 31597275 		 31597275 		 31597275 
 8000 	 0.069363 	 31996000 		 31996000 		 31996000 
 8050 	 0.070217 	 32397225 		 32397225 		 32397225 
 8100 	 0.071232 	 32800950 		 32800950 		 32800950 
 8150 	 0.071985 	 33207175 		 33207175 		 33207175 
 8200 	 0.072874 	 33615900 		 33615900 		 33615900 
 8250 	 0.073790 	 34027125 		 34027125 		 34027125 
 8300 	 0.074682 	 34440850 		 34440850 		 34440850 
 8350 	 0.075523 	 34857075 		 34857075 		 34857075 
 8400 	 0.076868 	 35275800 		 35275800 		 35275800 
 8450 	 0.077341 	 35697025 		 35697025 		 35697025 
 8500 	 0.078206 	 36120750 		 36120750 		 36120750 
 8550 	 0.078996 	 36546975 		 36546975 		 36546975 
 8600 	 0.079919 	 36975700 		 36975700 		 36975700 
 8650 	 0.080925 	 37406925 		 37406925 		 37406925 
 8700 	 0.081829 	 37840650 		 37840650 		 37840650 
 8750 	 0.082758 	 38276875 		 38276875 		 38276875 
 8800 	 0.083758 	 38715600 		 38715600 		 38715600 
 8850 	 0.084657 	 39156825 		 39156825 		 39156825 
 8900 	 0.085715 	 39600550 		 39600550 		 39600550 
 8950 	 0.086607 	 40046775 		 40046775 		 40046775 
 9000 	 0.087592 	 40495500 		 40495500 		 40495500 
 9050 	 0.088573 	 40946725 		 40946725 		 40946725 
 9100 	 0.089523 	 41400450 		 41400450 		 41400450 
 9150 	 0.090543 	 41856675 		 41856675 		 41856675 
 9200 	 0.091545 	 42315400 		 42315400 		 42315400 
 9250 	 0.092549 	 42776625 		 42776625 		 42776625 
 9300 	 0.093579 	 43240350 		 43240350 		 43240350 
 9350 	 0.094621 	 43706575 		 43706575 		 43706575 
 9400 	 0.095584 	 44175300 		 44175300 		 44175300 
 9450 	 0.096599 	 44646525 		 44646525 		 44646525 
 9500 	 0.097574 	 45120250 		 45120250 		 45120250 
 9550 	 0.098850 	 45596475 		 45596475 		 45596475 
 9600 	 0.099783 	 46075200 		 46075200 		 46075200 
 9650 	 0.100745 	 46556425 		 46556425 		 46556425 
 9700 	 0.101848 	 47040150 		 47040150 		 47040150 
 9750 	 0.102866 	 47526375 		 47526375 		 47526375 
 9800 	 0.103986 	 48015100 		 48015100 		 48015100 
 9850 	 0.105177 	 48506325 		 48506325 		 48506325 
 9900 	 0.106107 	 49000050 		 49000050 		 49000050 
 9950 	 0.107207 	 49496275 		 49496275 		 49496275 
 10000 	 0.108391 	 49995000 		 49995000 		 49995000 
